tid,text
922860999400722432,@MullinsShere @LakeloversUK Thats really not acceptable - hope its not setting the kids asthma off! Will be unlikely future customers!
926747098330013697,Woke up and couldnt stop sneezing
924829420765970432,"@LisaScottoline sorry i missed your event last Wednesday. I was just diagnosed with asthma on Thursday, and feeling https://t.co/3FrVfLIm6d"
925656014342455296,AstraZeneca asthma drug tralokinumab disappoints again https://t.co/5J3QTAxERU
927178693448933376,is literally on steroids
925113550707806208,"went 7 long months without having an asthma attack or asthma flare up.. ugghhh thought I was healed, here we go again "
923320251391016960,asthma cold + bad state of mental health = charlotte's gpa falling real fast adding stress and more sadness in her life
927320773987053568,"@ eclectichippy  //
  Nyc   sewer   rats   on  //
  steroids .  I   would   die  //

- christyyug"
927308158237888513,but for real how was my dad diagnosed with a blood clot in his lung and pneumonia in the one week we were on holiday
927618142951690240,RT @AirmidHealth: Health related quality of life in relation to asthma  Data from a cross sectional study https://t.co/Mm7QIIXlQr
926457506343383041,"@Caffeinefreak I can't afford to live without healthcare I have foolishly had asthma since childhood
My adrenal ins https://t.co/bvs62Cqduw"
925336032953950208,"hate hate hateeee when the seasons change , asthma be cutting up BAD "
927162834802429952,RT @FyezahJehan: #pneumonia  Please attend the pneumonia innovations seminar if you are @ASTMH https://t.co/fYBPhQWgP3
926657845801766912,RT @CochraneAirways: New #CochraneEvidence: Shared decision-making for people with asthma https://t.co/Q4KRKYj1Qs
923921997087719425,When is asthma considered severe? https://t.co/YKGkEPpcW4 https://t.co/nWIoAXzOFK
926529601991561221,RT @Smartinhaler: Smartinhaler Inhaler reminders dramatically improve asthma controller adherence -- ScienceDaily http://t.co/q4vsKyXYJx
927568357624336386,@mjadeadams12 Mine is sinus and theyre killing me 
926013088020779008,5 weeks to see a nurse at the asthma clinic #breathless still building more houses no more services #chockablock
925345336855547909,my asthma really messing with me
923912270995968001,I keep coughing in class cuz of my asthma but all the nurse majors are trying to diagnose me with some other shit
927195623731982337,"@moi_cheree Ive hours and hours of cctv of people at their work, apparently you just put over your shoulder and dander out lol "
927530525916651521,My asthma is kicking my ass today 
922906957186338818,"@missLMOduh A bunch of em, my chest hurts now. My asthma is acting up."
923726013368012801,I'm tired of sneezing and coughing and my runny nose and sore throat and headache and fever and asthma and being hungry every two hours and
927668565204979712,Cleveland literally gave me asthma https://t.co/Gx86sHSiNB
927120286075437057,"Having no money is like having a sinus infection. You just have to ignore it and not pick at it, and it'll go away."
923898550387326976,Here comes the asthma attack hahaha
927517742139412481,Having asthma and being sick the worst combo ever because when you start coughing you cant stop my nigga
926843257878822912,"Dr. Rosenbaum. For scleritis usually needs steroids sparing treatment with methotrexate, mycophenolate or azathioprine. #ACR17"
925865178478063616,Why my mf dawg sending me a care package w inhalers bc my asthma has been acting up really bad this week &amp; I lost my inhaler 
923771478771822592,"As much as I want to keep Hachi (dog's name) my asthma is attacking, right now, I'm sick."
925814844623859719,@alexand_mills Is it cause you have asthma ?
926937139023138819,"@commiegirl1 @donnabrazile To be fair, all the chiropractors were busy with pediatric asthma cases."
927531604540514304,asthma attack triggered twice today 
927567894719983617,@ACE4SNYMAN @ChampionsLeague @ManCity @siphospoof92 U pep is on steroids
927251380615593984,Julian is literally going to make me sniff  some tobacco to clear my sinus 
926977462902411265,"Asthma

Expiratory wheezing / tachypnea 

thick mucus
goblet cell mataplasia
eosinophil infiltration
sms hyperplasia"
926353973551992832,RT @AphroditesSoulx: I swear I  gave my bae some head last night it was so good he literally had a asthma attack mins after I was done lmfa
925501053902012416,im so proud bc i put up the christmas tree all by myself and ended up having an asthma attack and had to have the nebulizer before sleeping
924335856847962112,my resistance is rising and my asthma is getting better!! s/o to working out!
927004123173720065,Plus Im getting sick too and I think my asthma is starting to act up again. 
926609529051271169,RT @Trskss: call my dick asthma cause it leaves these hoes breathless
927432585696780290,This weather really fuckin with my asthma
926346492603854849,i need my asthma puffer https://t.co/dkIZBZeuZN
927426914288992256,My asthma hates the cold enough without my poppers I am DYING
923971606493380609,New asthma biomarkers identified from lung bacteria https://t.co/DoJ0yYN5MP https://t.co/B8pf36U9LY
927559750665031681,@JordyWHU19 I know I've found antibiotics in my draw I've put myself on them and steroids I'm hoping by Friday I'm https://t.co/w6mi97Udbz
922629625620054016,"RT @kaililyuh: @shawtymellenie just asked me for help on how to use her asthma inhaler and said ""isnt it like vaping?"" BITCH "
925731984256749568,AstraZeneca's experimental drug tralokinumab fails two late-stage asthma studies https://t.co/6gEQXskV0b https://t.co/71lFcbf1zH
924492730599866368,"#Dogs may lower risk of childhood eczema, reduce asthma symptoms https://t.co/VkG0EeWV0u https://t.co/WNlyfPlILA"
926485847427366912,Thank you asthma you have fucked me over once again
925711295088857089,Genetic origin of asthma potentially discovered https://t.co/bkgWwNmRks
924977364865617921,"No power, no heat, asthma acting up, happy Monday everyone"
927561107681583104,i dont have asthma but Im fuckin about to develop it https://t.co/n2dTIBLVkI
923831373051203585,@skyewalke apparently i hab skin asthma ;^;
925630633581400064,AstraZeneca discloses disappointing results from asthma drug trial https://t.co/EgR2P5twTs
923927560446148610,Top asthma @rightrelevance influencers (https://t.co/H9gItZlQ0y) to follow https://t.co/B7Uc6tLCbh
924373268705968128,"RT @uglyfurby: me: his skin is so rough
little sister: its bc he has asthma !"
927186577620721669,"So far Donna Brazile confirmed:
Hillary rigged the primary
Hillarys health issues were bigger than pneumonia 
S https://t.co/GXGdclTEYk"
927137312940494848,this is disgusting all these steroids and hormones just to mass produce beef i feel sick https://t.co/RBztS7QAAL
927362326726172672,cant run w/o triggering my asthma h8 bein a nerd
926245347403366401,@GRobinsonDUP Have you seen this? Man died in 2015 because he couldn't afford prescription charges for asthma meds https://t.co/DyYsZLWFPo
924723777740705797,Girl why you trigger my asthma like that dat
925397338012684288,Medical News Today: Obese children with asthma spend longer in hospital https://t.co/Feb8iin0yJ
927095448527101952,Its terrifying to hear your little brother having an asthma attack downstairs. I cant sleep. I dont know what to do.
926888696158277633,Stopping 5m child deaths from pneumonia can be done with political will says @savechildrenuk #FightingforBreath https://t.co/US3a6MYEB5
927020026028109824,@RiahGsMommy My daughter has asthma too!  I'm doing research to see if using a sleep sensor can help. Check out ou https://t.co/32iLMR0ua9
926081707153002497,@BorrisDell Unfortunately saging causes me to have a asthma attack so I tend to cleanse my house in a different way https://t.co/YMEWXi5LfV
927461182998564864,"It will not cure you,
for the record, yo!
But it MAY make you FEEL
a little better, plus,
less chance of a painful
fucking sinus infection!"
926235333481472002,"2 days for a family nurse practitioner at community health centre when we moved provinces, 3 mins in ER for child asthma attack #CanadaWAITS"
923244969573285888,a a a a asthma attackin 
926252983167438848,@queensiahb I've known you since we were in elementary school and you've never had an asthma related problem ever...??????
927386837903134720,The occurrence of asthma has increased significantly since the 1970s.
924823528297209857,i'm suffering from an asthma attack right now with no sleep because of it but my brain is functioning well so y'all stfu for once
927531435904438272,RT @banggood: This simple device will allow you to put your notebook on steroids  by connecting an external video card to it 
927418905114697728,@Oldgringo12 @kathieallenmd I know! We had her doctor attest this was just dehydration from pneumonia and she was f https://t.co/HSjtMjEep8
925310455270268929,Some dummy parked his tractor-trailer across the street from my house facing the wrong way. It's been running ALL NIGHT. My asthma flared!
927559563930423297,"Do you know anyone that takes steroids for any purposes?

#MondayMotivation #SteroidUse #Healthcare"
927447564043026432,@aroradrn @SepsisUK @UKSepsisTrust Almost exactly the same for me apart from my sepsis was caused by pneumonia and https://t.co/9QPN42vtHF
924480195842555906,"Medical News Today: Dogs may lower risk of childhood eczema, reduce asthma symptoms https://t.co/cS0UBFK9H0 https://t.co/zYcGk6I28c"
926879075347697664,Anabolic androgenic steroids may be associated with early coronary artery disease https://t.co/Bp9H2ji4te
927678154809978883,RT @NaeefromtheH: I really hate being sick like I cant breathe out my nose my breaths are short on top of my asthma  Im bout to cry or d
923717734281687040,"@MamaLeBrewster For example, my doctor. I told him this and he was like I think you have asthma"
925019453787537408,i realize breathing is hard when i get an asthma attack whatchu talking about https://t.co/wX57KT4NSE
926954055515213829,Auto-immune disease means getting an upper respiratory infection then a sinus infection 3 weeks later
923916344873152513,@FredDaGoddess hell nooo  you know i got asthma 
926121807157047296,I was gunna ask you to meet for a smoke but remembered youre a faggot with asthma okay babes
927377651953790976,RT @kaleandsex: I wonder if Ta thinks of Tim whenever she sees an ad for pneumococcal pneumonia medication like I do
924955553364930561,RT @lucievbrown: rachel said you shouldnt pick grass because it gives you asthma
923948096303878145,asthma shits starting back up again 
927260027492106240,"Pinned to Essential Oils on @Pinterest: Eucalyptus Radiata. Try me for sinus infections, respiratory infections, v https://t.co/0tEQ4Cs1jl"
926977180424392704,shiori shaving her facial hair from all the steroids w miki screamin from the  rush of havin touga n saionji smash shit over his head
927337740219301889,@twerkit4taylor I wish I couldve made it but Bailey had two asthma attacks this morning but Id love to meet up wi https://t.co/JXbM5Fxh90
924562374518083584,RT @ImpACTteam3: Don't forget for asthma advice you can 07471140694 between 8:30-4:30 7 days a week @ImpACTteam3 @DerbyHospitals 
926826058913079296,@JKNo_emi Give Mai the PCS steroids she deserves for IDF tbh
